Date,Time,Station,Temp,SpCond,Cond,Salinity,ODO%YSI,ODO%Local,ODO Conc,Measured Depth,Depth Offset,Measured BAR,Corrected Depth,Comments
19-Sep-2009,16:30:32,MiddleRd,16.62,4.364,3.665,2.34,91.2,91.0,8.76,1.372,0.0000,1022,1.283,NA
19-Sep-2009,16:45:32,MiddleRd,16.57,3.709,3.112,1.97,93.4,93.2,9.01,1.257,0.0000,1022,1.168,NA
19-Sep-2009,17:00:32,MiddleRd,16.52,3.148,2.638,1.65,94.2,94.1,9.11,1.147,0.0000,1022,1.058,NA
19-Sep-2009,17:15:32,MiddleRd,16.46,2.742,2.295,1.43,95.9,95.7,9.30,1.045,0.0000,1023,0.946,NA
19-Sep-2009,17:30:32,MiddleRd,16.43,2.415,2.019,1.25,96.1,95.9,9.33,0.952,0.0000,1023,0.853,NA
19-Sep-2009,17:45:32,MiddleRd,16.36,2.064,1.723,1.06,96.4,96.2,9.38,0.855,0.0000,1023,0.756,NA
19-Sep-2009,18:00:32,MiddleRd,16.32,1.778,1.483,0.91,94.9,94.7,9.25,0.771,0.0000,1023,0.672,NA
19-Sep-2009,18:15:32,MiddleRd,16.27,1.511,1.259,0.76,95.3,95.1,9.31,0.686,0.0000,1023,0.587,NA
19-Sep-2009,18:30:32,MiddleRd,16.22,1.304,1.085,0.66,94.3,94.1,9.23,0.605,0.0000,1023,0.506,NA
19-Sep-2009,18:45:32,MiddleRd,16.17,1.198,0.996,0.60,93.4,93.2,9.15,0.535,0.0000,1023,0.436,NA
19-Sep-2009,19:00:32,MiddleRd,16.12,1.135,0.943,0.57,92.6,92.5,9.09,0.469,0.0000,1023,0.370,NA
19-Sep-2009,19:15:32,MiddleRd,16.08,1.048,0.870,0.52,91.7,91.5,9.01,0.412,0.0000,1024,0.302,NA
19-Sep-2009,19:30:32,MiddleRd,16.05,1.005,0.833,0.50,90.4,90.2,8.89,0.359,0.0000,1024,0.249,NA
19-Sep-2009,19:45:32,MiddleRd,16.02,0.968,0.802,0.48,90.4,90.2,8.90,0.326,0.0000,1024,0.216,NA
19-Sep-2009,20:00:32,MiddleRd,16.01,0.945,0.783,0.47,91.4,91.2,9.00,0.399,0.0000,1024,0.289,NA
19-Sep-2009,20:15:32,MiddleRd,16.02,1.058,0.876,0.53,92.8,92.6,9.13,0.524,0.0000,1025,0.404,NA
19-Sep-2009,20:30:32,MiddleRd,16.03,1.095,0.907,0.55,92.8,92.6,9.12,0.652,0.0000,1025,0.532,NA
19-Sep-2009,20:45:32,MiddleRd,16.05,1.242,1.030,0.62,93.3,93.1,9.17,0.799,0.0000,1024,0.689,NA
19-Sep-2009,21:00:32,MiddleRd,16.09,1.455,1.207,0.73,93.9,93.8,9.21,0.970,0.0000,1024,0.860,NA
19-Sep-2009,21:15:32,MiddleRd,16.11,1.645,1.366,0.84,94.4,94.2,9.25,1.173,0.0000,1025,1.053,NA
19-Sep-2009,21:30:32,MiddleRd,16.12,1.974,1.639,1.01,94.6,94.4,9.26,1.403,0.0000,1025,1.283,NA
19-Sep-2009,21:45:32,MiddleRd,16.18,2.526,2.101,1.31,94.2,94.0,9.19,1.643,0.0000,1025,1.523,NA
19-Sep-2009,22:00:32,MiddleRd,16.24,3.345,2.785,1.76,92.2,92.1,8.96,1.900,0.0000,1025,1.780,NA
19-Sep-2009,22:15:32,MiddleRd,16.28,4.526,3.772,2.43,89.1,88.9,8.62,2.153,0.0000,1025,2.033,NA
19-Sep-2009,22:30:32,MiddleRd,16.31,5.884,4.908,3.21,85.6,85.4,8.23,2.412,0.0000,1025,2.292,NA
19-Sep-2009,22:45:32,MiddleRd,16.35,7.480,6.244,4.15,82.3,82.1,7.86,2.644,0.0000,1025,2.524,NA
19-Sep-2009,23:00:32,MiddleRd,16.41,9.544,7.979,5.39,79.1,79.0,7.49,2.864,0.0000,1025,2.744,NA
19-Sep-2009,23:15:32,MiddleRd,16.50,12.324,10.322,7.09,76.7,76.5,7.17,3.052,0.0000,1025,2.932,NA
19-Sep-2009,23:30:32,MiddleRd,16.53,14.001,11.736,8.14,75.2,75.0,6.98,3.188,0.0000,1025,3.068,NA
19-Sep-2009,23:45:32,MiddleRd,16.55,15.159,12.712,8.87,74.2,74.0,6.86,3.276,0.0000,1025,3.156,NA
20-Sep-2009,0:00:32,MiddleRd,16.57,16.408,13.767,9.66,73.2,73.1,6.74,3.333,0.0000,1025,3.213,NA
20-Sep-2009,0:15:32,MiddleRd,16.57,17.551,14.726,10.39,72.9,72.8,6.68,3.368,0.0000,1026,3.238,NA
20-Sep-2009,0:30:32,MiddleRd,16.56,18.519,15.535,11.02,72.6,72.4,6.62,3.395,0.0000,1026,3.265,NA
20-Sep-2009,0:45:32,MiddleRd,16.55,19.598,16.436,11.72,72.3,72.2,6.57,3.419,0.0000,1026,3.289,NA
20-Sep-2009,1:00:32,MiddleRd,16.53,20.520,17.202,12.32,72.2,72.1,6.54,3.431,0.0000,1026,3.301,NA
20-Sep-2009,1:15:32,MiddleRd,16.51,21.273,17.823,12.81,72.0,71.9,6.51,3.432,0.0000,1026,3.302,NA
20-Sep-2009,1:30:32,MiddleRd,16.48,21.830,18.279,13.17,71.1,70.9,6.41,3.406,0.0000,1026,3.276,NA
20-Sep-2009,1:45:32,MiddleRd,16.47,22.744,19.036,13.78,67.4,67.2,6.06,3.324,0.0000,1026,3.194,NA
20-Sep-2009,2:00:32,MiddleRd,16.42,21.625,18.079,13.04,69.9,69.8,6.32,3.217,0.0000,1026,3.087,NA
20-Sep-2009,2:15:32,MiddleRd,16.38,20.836,17.406,12.52,70.2,70.1,6.37,3.111,0.0000,1026,2.981,NA
20-Sep-2009,2:30:32,MiddleRd,16.37,19.725,16.473,11.80,70.8,70.6,6.45,2.993,0.0000,1026,2.863,NA
20-Sep-2009,2:45:32,MiddleRd,16.32,18.406,15.355,10.94,70.7,70.6,6.49,2.862,0.0000,1026,2.732,NA
20-Sep-2009,3:00:32,MiddleRd,16.24,16.602,13.824,9.79,71.1,71.0,6.58,2.714,0.0000,1026,2.584,NA
20-Sep-2009,3:15:32,MiddleRd,16.11,14.912,12.381,8.71,71.5,71.4,6.68,2.558,0.0000,1026,2.428,NA
20-Sep-2009,3:30:32,MiddleRd,15.96,13.382,11.072,7.75,72.7,72.6,6.85,2.393,0.0000,1026,2.263,NA
20-Sep-2009,3:45:32,MiddleRd,15.83,11.757,9.698,6.74,73.6,73.4,7.00,2.230,0.0000,1026,2.100,NA
20-Sep-2009,4:00:32,MiddleRd,15.70,10.032,8.249,5.69,74.7,74.5,7.17,2.066,0.0000,1026,1.936,NA
20-Sep-2009,4:15:32,MiddleRd,15.55,8.433,6.911,4.72,76.7,76.6,7.43,1.906,0.0000,1026,1.776,NA
20-Sep-2009,4:30:32,MiddleRd,15.42,7.240,5.915,4.01,78.4,78.2,7.65,1.762,0.0000,1026,1.632,NA
20-Sep-2009,4:45:32,MiddleRd,15.31,6.087,4.960,3.33,79.3,79.2,7.79,1.617,0.0000,1026,1.487,NA
